text|label|family
By 1885, however, the Indian Government had resolved to oppose any attempts by the Kashmir Durbar to revive its claims over Shahidulla because, as Ney Elias, a British officer then on special mission to Kashgaria, noted, 'there is nothing beyond the . . .|1|Revisionism
At the end of the Rangoon meetings, a joint report was issued embodying the position taken by each side on the issues in dispute and summarizing the proofs advanced in support of their respective claims. |0|Europe&America
It is no wonder, therefore, that there was enthusiastic cooperation between India and China in the years following the conclusion of the SinoIndian agreement. |0|Traditional
The celebrated McMahon Line was a product of the Simla Conference.|0|Traditional
On August 25 another strong Chinese detachment crossed into Indian territory south of Migyitun and fired without notice on an Indian forward picket, killing one person on the spot and seriously wounding another.|0|Traditional
Obviously a long term policy of containing the CPR and competing with it for influence in Asia involves strengthening friendly Asian states. |1|Europe&America
Yugoslavia had begun to buy arms from Western countries in the spring of 1951 and had signed a military aid agreement with the United States in November of the same year.|1|Europe&America
When the 'ceasefire' did come to Korea it was not through any of India's efforts, or those of the AsianArab bloc, but largely as a result of the initiative of the two major powers and the warring groups themselves, when it was realized by both sides that the war would not achieve anything. |0|Europe&America
'' The signing of the SinoIndian Agreement with regard to Tibet in 1954 was, perhaps, the proper occasion when the question of a categorical acceptance by China of the traditional frontiers between India and Tibet should have been raised and settled once for all.?|0|Traditional
Chacko, C. J., Peaceful coexistence as a doctrine of current international affairs, I. r.I.A., p. 35. |0|Europe&America
A bleak, uninhabited area whose salt deposits were regularly exploited by both Ladakhi and Turki traders, it was otherwise crossed only occasionally by European hunters.|0|Europe&America
India saw no reason to attach less importance to the Sim1a a1ignment, as it inevitably was only a sketch map ofsmall sca1e with a grid based on incomp1ete scientific surveys.|0|Europe&America
No invader has ever approached India from this direction, where nature has placed such formidable barriers. While thus reje cting Ardagh's forward solution to the problem posed by Russia's advance, the Viceroy and his advisers were as alive to that problem as anyone in London.|1|Revisionism
These regulations the Russians had interpreted to give to their merchants a virtual monopoly of nonChinese Mongolian foreign trade.|1|Revisionism
The mere objection of nations such as Pakistan and Indonesia, not to mention China, to a secondary role in Asia, was enough to kill the notion of Asianism, and resulted in at least one other conceptual interpretation of events in Asia, and especially in Southeast Asia, in a way not only different from, but also dangerous to, India. |1|Revisionism
Krushchev had arrived in New Delhi the previous day and Nehru went straight from a morning's discussions with him to Parliament, where he again ruled out any possibility of negotiations with China. '|1|Revisionism
Annual General Administration Report of the Naga Hills for the year ending 30 April. |0|PostRevisionism
Benckendorff referred to British garrisons at Chumbi, Phari and Gyantse; he claimed that railway and telegraph lines were being laid from Darjeeling into Tibet; and he stated that the British were building barracks, drilling troops and encouraging foreign settlement on Tibetan soil.|1|Revisionism
During the regime of P.V. Narasimha Rao it was decided that the refugees would be settled back in Chittagong hill areas from where they came.|0|PostRevisionism
The conception of the forward policy, that moment when the thought that India might one day have to move patrols and posts into Chineseheld territory became an intention to do so, can be traced back to the beginning of 1960; but it was not really put into effect until the end of 1961. |1|Revisionism
Chinese deterrence again failed to halt American escalation.|1|Europe&America
By 1935, however, the dispute became an active one because silver had been discovered in the area.|1|Europe&America
At the very least, should British authority deny the refugees permission to stay in the colony, resentment might be diverted from inside Kwangtung to outside targets. |1|Europe&America
After the downfall of the Mughuls, Ladakh was conquered by Gulab Singh of Jammu, a feudatory of the Sikhs.|0|Traditional
To the West, the town of Bomdila, about halfway between the McMahon Line and the southern border of the Northeast Frontier Agency and near the western end, was taken on November 18.|1|Europe&America
Upon the recommendations of the Committee, the number of border check posts was also increased.|1|PostRevisionism
General Mac Arthur assured President Truman that should the PRC intervene, there would be the greatest slaughter.|1|Europe&America
This story was repeated several times in the period between 1861 and 1876.|1|Revisionism
In consideration of the fact that this question had not been raised for thirty years or so the Tibetan Government could not agree with the Government of India's new action in taking over these Tibetan areas.|0|Traditional
All this, however, was not yet the Great Leap Forward.|0|Europe&America
Two more items on November 5 reported more than shells fired near Tawang since October 30 inflicted heavy casualties on Chinese forces while more than shells had fallen near Walong since October 28. Indian sources separately confirmed some of these reports.|1|Europe&America
But our men would still have fought, and fought well, if amateur expertise in military matters by politicians had not sapped their confidence _and exaggerated in their eyes the fire power of the enemy. |0|Traditional
The boundary as drawn on the map, he told the Tibetan Minister, was based on the reports of British officers and surveyors who had gone carefully over the ground in the areas under discussion.|0|Traditional
But under any circumstances, he added, the value of the property plundered should be deducted from the Bhutia's share of the duar revenue.|0|PostRevisionism
They said that BrigadierGeneral Macdonald, who had commanded the military side of the Tibetan Expedition, had given them to understand that this was to be the case.|1|Revisionism
There would then be no tract of Inner Tibet on the north.|0|Traditional
It was bridged at several points by logs, two or at the most three roped together, and the Indians numbered these from east to west as they moved upriver.|1|Revisionism
'It does not matter much to us whether the Chinese assert their authority there, for at any rate it keeps the Russians out',44 the Foreign Secretary 43 Ibid., pp.|1|PostRevisionism
The PLA had announced on April 30 a limited resumption of patrols, but improving the capability of its logistical network in Tibet was a slow yet absolutely necessary prerequisite to deploying larger forces in the area.|1|Europe&America
It was still possible, therefore, to make an issue of the indemnity payment and force the Tibetans to find the money for themselves, a device which would certainly have had some impact on the Lhasa Government.|1|Revisionism
This possibility was to prove a more effective argument against a British forward policy on the Indian frontiers than any purely military or financial considerations. |1|Revisionism
In retaliation for their raids punitive expeditions had been sent out from time to time against these tribes.|0|PostRevisionism
Also, because of the continuing crisis over the Nagas, other tribes are becoming restive.|0|Europe&America
By this time the CPC had already decided that it had overreached itself in adopting the harsh line toward Asian neutrals that it had taken since 195758.|1|Europe&America
The events which led to his arrest remain unclear , though it was most probably linked to his relations with Rapga Pandatshang and his mapping of Monyul. |0|Traditional
They had all the might and pride of a conquering race and the missionary zeal of a fanatical, revolutionary creed.|0|Traditional
Each power viewed jealously the encroachment of the other on China's territory or the rise of its inﬂ uence on China's government.|1|PostRevisionism
I have based this description of the McMahon boundary on maps 2i and 22 of Allas, and reference map 6 in Peking Review (1962). |1|Revisionism
Nor have any instructions ever been received by this delegation to press the matter. |1|PostRevisionism
He established a tannery in Batang which he hoped would turn the sheep and cattle of the Tibetan hillsides into the raw material for the manufacture of shoes.|1|Revisionism
In hindsight, it is evident that the policies the Chinese leaders adopted before the summer of 1962 were in accordan ce with the strategic principles laid out by Wang Jiaxiang.|0|Traditional
The Soviet Government very soon came to the view that, unequal treaties or not, the SinoRussian boundaries should stay where they were.|1|Revisionism
I have referred to this note in my Britain and Chinese Central Asia, pp.|1|Revisionism
Morley interpreted the Convention as something of a British triumph, a victory by Nicolson, allied with Stolypin, Isvolski and the Tsar, over a Russian military party quite as hostile to an AngloRussian entente as Minto seemed to be.|1|Revisionism
The arbitrary division resulted in India's control over 112 enclaves and Bangladesh's control over 32 enclaves based on the religious identities of the inhabitants of those areas. |0|PostRevisionism
A minute Hardinge signed that day recorded the discussion: Lord Hardinge received Sir Lancelot Hare today, when the question of the policy to be adopted towards the tribes on the Assam frontier was discussed. |1|PostRevisionism
The Indian Government of late has maintained that the whole of this red line, shown on a map which the Chinese Delegate to the Simla Conference, Chen Ifan, initialled on 27 April 1914, is a definition of boundaries binding in international law.|1|Revisionism
In addition, it has been officially predicted that after the CPR finishes repaying its debt to the Soviet Union in 1965 it will launch another industrialization drive.37 As has already been implied, not all these frequent and drastic oscillations in domestic policy can be explained by purely domestic considera33 Basic document: Teng Idsiaop'ing, Report on the Rectification Campaign, Sep tember 23, 1957 (text in Communist China 19551959, op. cit., pp. 343363). |0|Europe&America
Made salient was the ability of India and China to make common and cooperative cause with each other on matters of international economics.|1|PostRevisionism
So General Thapar's request on September 22nd that the eviction order be put in writing came very late; the Army had, in fact, been under that order for ten days. |1|Revisionism
China could persist with the policy that she had followed hitherto, preventing Indian forward moves by the threat of force when she could and, when that failed, reacting vigorously in local actions.|1|Revisionism
In the first statement in the Indian Parliament on this question (February 8, 1950) Nehru said:: In the early years of this century, a convention was held between the representatives of the then Government of India and Tibet and of China and at this certain decisions were arrived at.|1|Revisionism
This argument was repeated again and again during the following years. |0|Traditional
Side by side with these traits, Nehru developed a tendency toward centralization.|1|Revisionism
Mainprice ar gues: Strategically this advance of the frontier and of our frontier post would be of the greatest advantage to us from other aspect too.|0|Traditional
Chinese Communist policy toward the overseas Chinese is presumably formulated in the first instance by the CPC's Politburo, or its Standing Committee.|1|Europe&America
The Indian Government, in spite of its resolve to the contrary made as a result of its experiences during the negotiations for Chinese adhesion to the Lhasa Convention, found itself once more obliged to discuss with the Chinese its past treaty relations with the Tibetans. |1|Revisionism
Here we have an example of the sort of contradiction mentioned earlier.|1|Revisionism
a few prisoners carrying letters to Chandrakanta were arrested on their way to Upper Assam and the ExRaja was also summond to Gauhati with object of sending him to Gowalpara.|0|PostRevisionism
This equation, it is true, is easily grasped, but one doubts whether it reflects reality, which is not so easily and smoothly divisible.|1|Revisionism
Korea offers further potential for major power involvement with both North and South formally pledged to receive help from allies in the event of war.|1|Europe&America
I say it with a challenge and with intimate knowledge.|1|Revisionism
The interview with Chen Yi added nothing of importance to previous Chinese statements on Indochina and other subjects.|1|Europe&America
is that of July 1946, when at a press conference Nehru torpedoed the delicate agreement achieved between So complete was the public confidence in the prowess of the Indian Army that it seems to have occurred to no Indian to wonder whether the troops be low Thag La ridge were able to carry out the orders that Nehru had confirmed.|1|Revisionism
The reference to the Lhasa Convention of 1904 presumably regarded the subjects Tibet would not act on without previous consent, as the engagement to negotiate new trade regulations was separately mentioned in Art.|0|Europe&America
The only course left for the government was, therefore, to make the Tibetan government realise clearly that we mean to have and to hold the McMahon areas ; and I do not think that anything short of extensive, effective and beneficient occupation will remove from their minds doubts which have been engendered by a somewhat wavery start, or lead them to apprecrate at its value the offer of the Tawang area. |0|PostRevisionism
The aim is to dislodge India from the position she holds in Nepal and bring the latter in their sphere of influence.|0|Traditional
The Bandung Conference had 'broken a mental blockade and set up a new pattern of international behaviourism, of talking to instead of your ideological opponent. |0|Traditional
The stockades of the Akas, usually of 10 to 12 feet high, consisted double rows of bamboos, and the space in the middle was filled with stones and earth to a height about 4'.|0|PostRevisionism
India had inherited these treaties and had the right |0|Traditional
The Lhasa authorities had long been accustomed to grant to individuals monopolies of various aspects of Tibetan trade; and after 1908 they continued to do so.|1|Revisionism
FEA, August 1890 ; Nos. 22177. 24. fiid., No. 269 ; Secretary Government of India, 3 July. |0|PostRevisionism
In the middle sector of the frontier touching Uttar Pradesh, Himachal Pradesh, and Panjab, there were no Indian border areas under Chinese occupation, and there should be no risk of border clashes if the precaution is taken not to send out border patrols.|0|Traditional
Despite these uncertainties, the example is worth noting as another possible instance of political considerations overriding military preparations. |1|Europe&America
(e) The less interest we are hereafter to take in the fate of the New Dominion, the more it behaves us now to prepare for the eventuality when the AngloRussian frontier will be conterminous along the Mustagh and Karakoram ranges'. |1|PostRevisionism
Second, China's military engagement in the Korean War and the SinoIndian conflict reinforced this bellicose image, particularly in the perception of certain American and Asian leaders.|1|Europe&America
It demanded a general election at an early date, the establishment of independent judiciary, grant of fundamental rights to the people, means to control inflation, the maintenance of law and order through a popularly constituted police force and the protection of the interests of the Nepalis abroad.|0|Europe&America
This centralist system of non delegation of authority was so extreme that, as Nehru's biographer has rightly pointed out, the bureaucracy functions only as rapidly as Nehru can handle the vast amount of paper that crosses his desk (Brecher, 1959, 623).|1|Revisionism
If, on the other hand, the Nepalese decided at this moment to take seriously their traditional allegiance to China, it would be hard for the British to show them the error of their ways without further alienating them.|1|Revisionism
This chapter will confine itself to those aspects of this situation that relate to Communist China's policy toward Japan and Korea. |1|Europe&America
The case we are studying displays this phenomenon in that, when Nehru realized that India's actions and attitudes on the boundary and Tibet issues were meeting with hostility and repeated antiIndian Chinese actions, his conception of China-which had hitherto been almost purely idyllic-changed to one of a society gone crazy and not interested in peaceful settlement, without attempting to understand Chinese motives in a more balanced way.|1|Revisionism
McMahon, it may be recalled, had resisted the change not in that he was opposed to it fer se but in that he felt that any alteration in the initialled version would give the Chinese an excuse for renegotiating the entire deal de novo.|0|Traditional
But with hindsight it seems quite probable that they decided to use the disquiet expressed by Nye to raise the pressure on Pakistan.|0|PostRevisionism
Hardinge noted that 'this is more or less what is said of our interest in Tibet, and what we said on a former occasion in relation to Manchuria'.|1|Revisionism
Stalin, who was certainly aware of the weak condition of the American forces in Japan and therefore of the limited ability of the United States to respond promptly on the scene to an invasion of South Korea, probably insisted, nevertheless, that he must have convincing evidence that the United States had no intention of defending South Korea.|1|Europe&America
Some of the sources were unpublished and unavailable archival material, but most of the published material has been checked.|0|Europe&America
Criminal powers in petty cases, and civil powers for trial of suits when the property in dispute does not exceed Rupees 50; to administer justice inpartially and in accordance with village customs; to endeavour to maintain peace in their respective jurisdiction and to apprehend offenders; to prevent persons from other elukas from overstepping their jurisdiction and committing murder or other offence in the hills or plains, to prevent human sacrifices; to report accidental deaths; and to endeavour to induce those Garrows who have acknowledged the sovereignity of British Government ...... to submit and pay their Nuzzeranah as heret~fore.~' |0|PostRevisionism
In 1912 the British decided to disregard this provision and to deny the Gyantse telegraph to the Chinese. |1|Revisionism
In a third capital, Kashgar, however, it inspired yet another creative eff ect.|1|PostRevisionism
This decision of a respected Tribunal produced a near crisis in the country, for it meant that the State Congress was deprived of its two chief leaders, and the Executive Council of its two Senior Executives, in K. R. Pradhan and N. K. Pradhan, who were also, as had been noted, propalace and proDewan.|0|Europe&America
Since Naga Hills had been made a British colony and large interests were involved thereill, it would be highly inexpedient, indeed impossible, he thought, to leave pockets of Naga territory absolutely independent or to permit the Nagas 'to continue their raiding, throatcutliug or slave dealing pursuits'.|0|PostRevisionism
This need finds expression in the other nations' behavior toward the particular state, which it may misunderstand.|1|Revisionism
A coordinated five year programme for economic development, involving an outlay of Rs. 17.5 crores, was announced on 30 July, 1961, out of which Rs. 12 crores were to be spent on road building. |0|Traditional
In any case, he thought he would be able to ensure Indian security by cultivating the friendship of Communist China.|0|Traditional
The various British proposals concerning Tibetan boundaries during the Simla Conference of 191314 were to a great extent influenced by this fact. |1|Revisionism
A change for the better occurred in the mid1950s following the thaw in relations between the two countries. |1|Revisionism
but in general the 1864 boundary here was the boundary on 14 August 1947. |1|Revisionism
(iii) Nepal, Sikkim and Bhutan.?We have seen already the historical background to NepaPs relations with India and with China, and the reasons why at two points the frontier is indented and runs south of the main axis of the mountains.|0|Traditional
As for the supposed inconsistency in the records on the number of inhabitants in Demchok, the Indians pointed out that the document stating there were no permanent inhabitants was dated 1908, while the one giving four inhabitants was the 1921 census report.|0|Europe&America
Even the idea of starting the Whampoa Academy, the military training college which produced China's best known generals-both Kuomintang and Communist-was also carried out over the head of the Chinese Communist Party by Chiang Kaishek and the Russian Borodin. |0|Europe&America
The democratic changes recently introduced by the Dalai Lama is a good proof of this. |0|Traditional
Seal of Loncben Shatra BETWEEN THE BRITISH AND TIBETAN PLENIPOTENTIARIES TO LONCHEN SHATRA, Tibetan Plenipotentiary In February last you accepted the IndiaTibet frontier from the Isu Razi Pass to the Bhutan frontier, as given in the map (two sheets), of which two copies are herewith attached. |0|PostRevisionism
You are building your conception of an Asia which would be raised on a tower of skulls.|0|Traditional
The Angamis did not practise jhumming or sliifting cultivation, but cultivated irrigated terraced fields demanding considerable number of labourers.|0|PostRevisionism
Such, at all events, could well have been the working of the Chinese mind, always prone to seek out the subtle pitfalls of any proposition.|1|Revisionism
It was one of the most prominent attacks against India apart from on the Indian Parliament in December 2001.|0|PostRevisionism
In addition, its restatement of earlier arguments served to remind India of essential rather than secondary concerns.|1|Europe&America
Consequently, the position of the besieged became most critical owing to the proximity of the enemy's fire and the weakness of the fortifications.. .|0|PostRevisionism
It is the northward look of China's neighbourpeoples that has been justifiably wary.|0|Europe&America
The thread that links this collection of papers is the TibetIndia (today ChinaIndia) frontier in the NorthEast, as well as other musings linked with the 1962 SinoIndian conflict, for example Mao's motivations for 'teaching India a lesson.' |0|Traditional
' Unlike his predecessor Mansfield had no prejudice against local corps provided due care was taken to prevent them from degenerating into a half police.|0|PostRevisionism
Asa result, a process of rethinking set in, fresh ground was broken and for once it seemed that Whitehall's Tibetan policy had got out of its hitherto alltoofamiliar grooves. |0|Traditional
That the Dalai Lama was in league with John Bull was an accepted article of faith, a theme widely pubilcised, not least in pictorial posters.|0|Traditional
Most Indian strategists argue that Beijing's vast resources, economic progress, and military strength are factors that cannot be ignored.|0|PostRevisionism
But China was represented only by observers, and all through the crisis she followed what may be described as a sittingonthefence policy.|0|Traditional
It this statement is correct, the conclusion 7; Gungrac Starr, Inp1a on NorTHRasT FRONTIER, June 1912 (see p. 223) IN my télegram No. 171 of the 14th instant I had the honour to inform you that Dr. W. W. Yen, the ViceMinister of Foreign Affairs, had stated to me, under 4ustructions from the President of the Republic, that in view of the perilous position of the Chinese garrison at Lhassa, Yuan Shihkai had decided to sanction the immediate advance into Thibet of the combined military expedition fitted out in Szechuan and Yiinnan, and now operating in the Szechuan marches.|0|Traditional
The Himalayan shrines are still the goal of every Hindu pilgrim.|0|Traditional
VY!,1Iiam E> Gr'ffith, The SinoSoviet Rift, M.I.T. Press, 1964, pp.|1|Europe&America
British recognition of the Mongolian status quo would also mean the recognition of Russia's right to maintain a garrison at its ConsulateGeneral in Urga (which at the time of the Boxer troubles had had a strength of several hundred Cossacks); and it would imply that Russia could with British approval resist all Chinese attempts to reform the government and administration of Mongolia.|1|Revisionism
The sector from Afghanistan to Nepal remained undelimited, a problem in the midtwentieth century for the two inheritors of Britain's power on the subcontinent, India and Pakistan, and for the People's Republic of China. |1|Revisionism
This phenomenon also rested on cultural norms, national, and societal characteristics and on the related organizational structure.|1|Revisionism
Without negotiations NEFA's retention would merely provide New Delhi with an argument against Chinese expansionism, a point which had already proved somewhat difficult to rebut in the western sector.|1|Europe&America
By the end of 1948 the Soviet troops were said to have been withdrawn, and a few months later the much smaller U.S. forces were evacuated from the southern half of the country, where a Korean Republic was then inaugurated after elections supervised and certified by a Commission of the United Nations. |0|Europe&America
Major T.G. Montgomerie remarked on W.H. Johnson's controversial map of 1865, stretching the boundary to Shahidulla: 'I think it may be assumed that, in order to settle a boundary satisfactorily, the presence of representatives of both sides is required, even if the stronger one should insist on adhering to its own definition'.24 A map drawn up unilaterally is a cartographic statement of claim.|1|PostRevisionism
It is significant that the convention mentions Government of Tibet and that the Chinese seal appears nowhere in the treaty. |0|Traditional
Weare already precluded from obtaining the best military linc on this part of the border; the Tsangpo alone decides this point.|0|Traditional
As their means of countering the Russian threat to the Karakoram frontier the British, in the late nineteenth century, made full use of the state of Kashmir.|1|Revisionism
Although no Tibetan uprising threatened in 1950, Peking dispatched the PLA that year to liberate the area.|1|Europe&America
The Government of Indih reviewed the whole question and in its despatch on 16 February 1938 the SecretaryGeneral of the League was informed that the Government of India had decided for obvious reasons to withdraw the reservations and that steps were being taken to extend2cessary control over Sadiya and Balipara Frontier Tracts. |0|PostRevisionism
A grave situation had thus arisen on India's northern frontiers from NEFA to Ladakh on account of 'continuing and unabashed aggression by Chinese forces.|0|Traditional
Still others, chiefly those reserved by India, are forbidden to be discussed at all. |0|Europe&America
Nehru told the Lok Sabha ; 'we have got one version from our people and they have no doubt got a version from their own people-' PMSIR, li, p. 136. 42.|0|PostRevisionism
The prime minister sought to yoke military measures with diplomatic moves towards a settlement.|0|PostRevisionism
The few brilliant individuals with a great love for their country and the energy to bring in changes were frustrated by the attitude of both the predominant conservative forces inside Tibet and the British policies of the time.|0|Traditional
The monarchy to be constitutional, for which a constitution should be drafted.|0|Europe&America
The Chinese, for all their claims to Tibetan authority, moreover, seemed somehow unable to act on British requests for the removal of Tibetanimposed obstacles on the India trade, such as the io per cent ad valorem duty imposed at points on the Tibetan side of the border from Demchok in the west to Phari on the ChumbiLhasa road. |1|Revisionism
.The fact that they had suffered more casualties than us that day was no yardstick by which to judge the situation.21|1|Europe&America
Teichman, of the British Consular Service in China, visited the Tibetan Marches in 1918 to mediate between the Chinese and Tibetans.|1|Revisionism
Criticism of Panikkar was first voiced by The Statesman, New De!hi, Oct. 29, 1950. |0|Europe&America
The only caveat the President entered was that while he saw no objection to the inclusion of Chamdo and Shobando within the proposed administrative frontier of the new province of Hsikang, he thought it well to await the delimitation of the SzechuanTibet boundary before attempting to advance the line as far west as Lali or|0|Traditional
The boundary in the MacDonald note for much of its length in the sector under consideration runs south of the 35th parallel.|1|Revisionism
The Szechuan Viceroy, Hsi Liang, as soon as the news of the rising reached him at Chengtu, appointed a replacement to the murdered Feng Ch'uan, and by so doing initiated a chain of events which was in just under five years to bring Chinese forces to the gates of Lhasa.|1|Revisionism
His death was followed by at least a superficial relaxation of IndoPakistani tension, and in midOctober Prime Minister Shastri visited Pakistan on his way home from the conference of nonaligned nations at Cairo.59 If a genuine IndoPakistani understanding should materialize, it would obviously eliminate most of the grounds for the SinoPakistani rapprochement and would clearly be in the interest of both India and Pakistan.|1|Europe&America
From the standpoint of the United States' , he said, ' it is a hopeful sign that the Indian Government is becoming somewhat alar med over Red Chinese operations on the border' and China's speedier pace of industrialization. At the beginning of 1960 the seriousness of the rift between China and the Soviet Union was not appreciated in the outside world.|1|Revisionism
Its roots were laid sixty years earlier. |1|PostRevisionism
This was rendered difficult in the southern part of the hills where the zamindars of Mymensingh claimed suzerainty and even collected rents from the hillmen which invariably provoked them to commit retaliatory raids in which innocents were killed and their heads carried off as trophies.|0|PostRevisionism
At the end of World War II the situation was radically changed. |0|Europe&America
The European capital risk in tea must be enormous, and there are other industries as well (e.g., coal, over ¼ million tons a year).|1|PostRevisionism
A frontal attack might provoke a major war. |0|Traditional
The Indian unit received instructions not to retreat.|1|Revisionism
In the spring of 1938 an expedition visited Tawang.|0|Traditional
In India it had been recog nized from the end of 1959 that China proposed to exchange recognition of the McMahon alignment for India's waiver of her Aksai Chin claim, and this was seen as China's attempt to ' barter' what she held illegally against what she claimed unreasonably-' You condone my last theft and I won't steal any more.'|1|Revisionism
Secondly, who were going to be the authorities at the trade marts with whom the British Trade Agents would hold communications?|1|Revisionism
SinoIndian relations then presented Nehru with a model but inescapable arena for the practice of the principles he preached. |1|Revisionism
Accordingly it was collected, stacked, piled or parked; cleaned, polished, and carefully inventoriedsmall arms, mortars, artillery, trucks, shells and ammunition, clothing, and all the other impedimenta of a defeated army.|1|Revisionism
The Chinese admission obviously cannot be denied, but impartial observers should not regard it as positive confirmation of an alignment which in any case was only based on tradition and custom.|0|Europe&America
China and India have disagreed over the proper identification of the Tsungling Mountains, the Chinese insisting that they are the Karakoram and the Indians the Kunlun tange.t China's case is largely based on statements made by early nineteenth century British explorers who utilized these Chinese maps and, with their inaccurate knowledge of the topography of the area, assumed that the Tsungling Mountains must be the Karakorams-since they were still unaware of the existence of the Kunlun range to the north.|0|Europe&America
On 26 September 1961 the IB submitted a comprehensive paper stating that the Chinese would like to come right up to their claim of 1960 wherever we ourselves were not in occupation.|0|PostRevisionism
on the basis of the officials' report) until China had withdrawn, went on to state: |1|Revisionism
minutes of their conversation describe the British argument: I reminded Mr. Chen of the vagueness of this term, and the diffidence shown by all authorities on International Law in putting forward any definition of suzerainty.|0|Europe&America
Furthermore, he cautioned, the impending separation of Burma from India by setting up two British authorities visavis China and Tibet must complicate appreciations of future dangers and will make it more than ever necessary to keep awake... .1# Did New Delhi, or London for that matter,!4 ever heed these words? |0|Traditional
The dispute could not be resolved by what Nehru called ' facts' , it required political compromis e.|1|Revisionism
This is perhaps the real reason for the Chinese reluctance to discuss the problem of Tibet with us.|0|PostRevisionism
In the Indian view, Ladakh's boundary with Tibet commenced at the point where the boundary left the Kunlun range-rather than at the Kongka Pass as China contended. |0|Europe&America
Neither in 1717 nor in 1750, when Dsungar invasions of Tibet appeared imminent, were Tibetan or Chinese forces stationed within Ladakh, even though several practicable invasion routes for an army from Turkestan passed through Ladakhi territory.|0|Europe&America
In the South Asian region, it seems advantageous to both American and Indian interests that units of the United States Seventh Fleet continue to operate in the Indian Ocean.|1|Europe&America
Colonel H.M. Durand, the Secretary to the Government of India in the Foreign Department, advised Eden to explain the Deb and Dharma Rajas the circumstances which made it necessary for the British to occupy AmbariFalakata and to withhold its revenue.|0|PostRevisionism
All the same, Nicolson thought, they should be given another opportunity to do so.|1|Revisionism
Yet here, rather than on that Aksai Chin plateau for which the Chinese have been ready to fight their largest Asian neighbour, the arteries of power remain vulnerable.|0|Europe&America
I returned to India an even greater admirer of China and the Chinese people than I had been previously, and I could not imagine that any adverse fate could break the spirit of these ancient people, who had grown so young again.‟ 4 Shortly after writing these words, Nehru was jailed by the British.|0|PostRevisionism
The Tibetans are being outnumbered by Hans in their own homeland. |0|Traditional
Bruce thought the Chinese would refuse, and he was unwilling to press them.|1|Revisionism
Policy Documents with Analysis, Harvard University Press, 1962, pp.|0|Europe&America
In fact just this situation was to arise a few years later when, as we shall see, Lord Curzon brought the British line back to the watershed: and the resultant SinoAfghan border was not to be formally delimited until the 1960s. |1|Revisionism
In retaliation, when on 17 December, the Duflas were about to carry away a few Assamese subjects, the officer in charge Balipara thwarted theit attempt ; and a few days later, a successful incursion into the hills in pursuit of the fugitives brought down nine captives including two chiefs.'|0|PostRevisionism
The final outcome of this process was a very serious failure to correctly assess both the relative capacity of the adversary and its intention. |1|Revisionism
The voluntary offer of submission by a substantial section of the Angamis emboldened the local authorities to make a further move to bestow on the Nagas the blessings of civilisation and good government.|0|PostRevisionism
He reported their attitude to be: That (1) up to 1 Tawang had undoubtedly been Tibetan; (2) They regarded the adjustment of the TibetIndian boundary as part and parcel of the general adjustment and determination of boundaries contemplated in the 1914 [Simla] Convention.|1|Revisionism
ing posture on Kashmir, the projection of cold war politics into the domestic sphere and the continuance of the Portuguese possessions on Indian territory were only some of these-could not match China's military potential.|0|Traditional
If troops entered Babariawad first, Pakistan and Junagadh might anticipate the move against Mangrol 82Cited in Hodson, The Great Divide , 437. 83Nehru to Liaquat, 21 October 1947, F200/90C, Mountbatten Papers, APAC. 84Menon, Integration of Indian States , 141. |0|PostRevisionism
After the Konka La incident, in fact, resentment against the Chinese took the form of personal attack on Nehru.|0|PostRevisionism
In April 1959, much before his death, Nehru had laid down three factors which were to guide India's relations with China in the years to come.|1|PostRevisionism
The traditional Chinese method of describing the extent of a place, they maintained, was to point out only its four principal limits to the east, west, south, and north.|0|Europe&America
Going farther than Khrushchev, the CPC allowed the Syrian Communist Khalid Bakdash, while in Peking in September, 1959, to make a speech strongly attacking Nasser (Donald S. Zagoria, The SinoSoviet Conflict, 19561961, Princeton University Press, 1962, pp.|1|Europe&America
This consensus on China's defense policy probably occurred as a result of the failure of Chou Enlai's moderate line in the face of Nehru's stubborn adherence to his tough line.|1|Revisionism
While Ch'en Yi's attendance at the November 7 reception given by the Soviet embassy maintained a facade of good relations, a barrage of thinly veiled Chinese attacks against Khrushchev's withdrawal of missiles from Cuba had brought the dispute to its sharpest point since the Russian removal of technical assistance in 1960.|1|Europe&America
Thus Nehru's unequivocal rejection of Chinese claims was based on considerations of security and nationalism. |0|PostRevisionism
British Policy towards the N.E. Frontier 89 when the earlier position had been reaffirmed.4 The Waiwupu resisted this stance, declared that the question of the undelimited frontier 'had been in a state of confusion ' for many years, that the watershed principle enunciated in 1906 was 'merely an exparte pronouncement' and had never received China's consent.|0|Traditional
T'ang, so G. E. Morrison, the influential correspondent of The Times of London, thought, had no great love for the British.|1|Revisionism
The attitude of the Chinese between 1914 and the coming of the Communists goes to reinforce the conclusion that China maintained its right, if sometimes tacitly, to do what it liked in Tibet.|1|Revisionism
In the last years of the Ch'ing dynasty at the turn of the present century, the Outer Mongolian movement to regain independence was a reaction against the increasing pressure of Chinese colonization, northward from Inner Mongolia.|0|Europe&America
Ldemchogdkarpo is Demchok, a village now in dispute between China and India.|0|Europe&America
Some field commanders, such as LieutenantGeneral S.D. Verma and, later, LieutenantGeneral Daulat Singh, tried to circumvent this problem by making sensible but tough logistic demands to prevent the implementation of what they viewed as a disastrous policy.|1|Revisionism
